,Word,Root
78639,أَرْعَظ,رعظ
78640,أرعظ,رعظ
78641,رَعَّظ,رعظ
78642,تَرَعَّظ,رعظ
78643,ترعظ,رعظ
78644,رَعَف,رعف
78645,أَرْعَف,رعف
78646,أرعف,رعف
78647,ارْتَعَف,رعف
78648,ارتعف,رعف
78649,اسْتَرْعَف,رعف
78650,استرعف,رعف
78651,رَعَق,رعق
78652,رَعِل,رعل
78653,رَعَّل,رعل
78654,اسْتَرْعَل,رعل
78655,استرعل,رعل
78656,رَعَم,رعم
78657,رَعُم,رعم
78658,رَعَّم,رعم
78659,رَعِن,رعن
78660,رَعُن,رعن
78661,رَعَا,رعو
78662,رعا,رعو
78663,ارْعَوَى,رعو
78664,ارعوى,رعو
78665,رَعَى,رعي
78666,رعى,رعي
78667,أَرْعَى,رعي
78668,أرعى,رعي
78669,رَاعَى,رعي
78670,راعى,رعي
78671,رَعَّى,رعي
78672,ارْتَعَى,رعي
78673,ارتعى,رعي
78674,تَرَعَّى,رعي
78675,ترعى,رعي
78676,اسْتَرْعَى,رعي
78677,استرعى,رعي
78678,رَغِب,رغب
78679,رَغُب,رغب
78680,أَرْغَبَ,رغب
78681,أرغب,رغب
78682,رَغَّب,رغب
78683,ارْتَغَبَ,رغب
78684,ارتغب,رغب
78685,تَرَاغَبَ,رغب
78686,تراغب,رغب
78687,رَغَث,رغث
78688,أَرْغَث,رغث
78689,أرغث,رغث
78690,ارْتَغَث,رغث
78691,ارتغث,رغث
78692,رَغِد,رغد
78693,رَغُد,رغد
78694,اسْتَرْغَد,رغد
78695,استرغد,رغد
78696,ارْغَادّ,رغد
78697,ارغاد,رغد
78698,رَغَس,رغس
78699,أَرْغَس,رغس
78700,أرغس,رغس
78701,رَغَّس,رغس
78702,اسْتَرْغَس,رغس
78703,استرغس,رغس
78704,رَغَش,رغش
78705,رَغَف,رغف
78706,رَغَّف,رغف
78707,رَغِل,رغل
78708,رَغِم,رغم
78709,أَرْغَم,رغم
78710,أرغم,رغم
78711,رَاغَم,رغم
78712,رَغَّم,رغم
78713,تَرَغَّم,رغم
78714,ترغم,رغم
78715,رَغَن,رغن
78716,أَرْغَن,رغن
78717,أرغن,رغن
78718,رَغَا,رغو
78719,أَرْغَى,رغو
78720,أرغى,رغو
78721,رَغَّى,رغو
78722,رغى,رغو
78723,ارْتَغَى,رغو
78724,ارتغى,رغو
78725,تَرَاغَى,رغو
78726,تراغى,رغو
78727,رَفَأ,رفء
78728,رفأ,رفء
78729,أَرْفَأ,رفء
78730,أرفأ,رفء
78731,رَافَأ,رفء
78732,رافأ,رفء
78733,رَفَّأ,رفء
78734,رَفَت,رفت
78735,تَرَفَّت,رفت
78736,ترفت,رفت
78737,رَفِث,رفث
78738,رَافَث,رفث
78739,رافث,رفث
78740,تَرَافَث,رفث
78741,ترافث,رفث
78742,رَفَد,رفد
78743,رَافَد,رفد
78744,رَفَّد,رفد
78745,ارْتَفَد,رفد
78746,ارتفد,رفد
78747,تَرَافَد,رفد
78748,ترافد,رفد
78749,اسْتَرْفَد,رفد
78750,استرفد,رفد
78751,رَفَسَ,رفس
78752,رَفِش,رفش
78753,رَفَّش,رفش
78754,ارْتَفَص,رفص
78755,ارتفص,رفص
78756,تَرَافَص,رفص
78757,ترافص,رفص
78758,رَفَّض,رفض
78759,تَرَفَّض,رفض
78760,ترفض,رفض
78761,ارْفَضّ,رفض
78762,ارفض,رفض
78763,اسْتَرْفَض,رفض
78764,استرفض,رفض
78765,رَفَع,رفع
78766,رَفُع,رفع
78767,رَافَع,رفع
78768,رافع,رفع
78769,رَفَّع,رفع
78770,ارْتَفَع,رفع
78771,ارتفع,رفع
78772,تَرَافَع,رفع
78773,ترافع,رفع
78774,تَرَفَّع,رفع
78775,ترفع,رفع
78776,اسْتَرْفَع,رفع
78777,استرفع,رفع
78778,رَفِغ,رفغ
78779,رَفُغ,رفغ
78780,تَرَفَّغ,رفغ
78781,ترفغ,رفغ
78782,أَرَفّ,رفف
78783,أرف,رفف
78784,ارْتَفّ,رفف
78785,ارتف,رفف
78786,رَفُق,رفق
78787,أَرْفَق,رفق
78788,أرفق,رفق
78789,رَافَق,رفق
78790,رافق,رفق
78791,ارْتَفَق,رفق
78792,ارتفق,رفق
78793,تَرَافَق,رفق
78794,ترافق,رفق
78795,تَرَفَّق,رفق
78796,ترفق,رفق
78797,اسْتَرْفَق,رفق
78798,استرفق,رفق
78799,تَرَفَّل,رفل
78800,ترفل,رفل
78801,رَفَه,رفه
78802,رَفُه,رفه
78803,أَرْفَه,رفه
78804,أرفه,رفه
78805,رَفَّه,رفه
78806,تَرَفَّه,رفه
78807,ترفه,رفه
78808,اسْتَرْفَه,رفه
78809,استرفه,رفه
78810,رَفَا,رفو
78811,رفا,رفو
78812,أَرْفَى,رفو
78813,أرفى,رفو
78814,رَافَى,رفو
78815,رافى,رفو
78816,رَفَّى,رفو
78817,رفى,رفو
78818,ترَافَى,رفو
78819,ترافى,رفو
78820,رَقَأ,رقء
78821,رقأ,رقء
78822,أَرْقَأ,رقء
78823,أرقأ,رقء
78824,رَقِب,رقب
78825,رَاقَب,رقب
78826,راقب,رقب
78827,ارْتَقَب,رقب
78828,ارتقب,رقب
78829,تَرَقَّبَ,رقب
78830,ترقب,رقب
78831,رَقَح,رقح
78832,رَقَّح,رقح
78833,ارْتَقَح,رقح
78834,ارتقح,رقح
78835,تَرَقَّح,رقح
78836,ترقح,رقح
78837,رَقَد,رقد
78838,أَرْقَد,رقد
78839,أرقد,رقد
78840,تَرَاقَد,رقد
78841,تراقد,رقد
78842,ارْقَدّ,رقد
78843,ارقد,رقد
78844,اسْتَرْقَد,رقد
78845,استرقد,رقد
78846,رَقِش,رقش
78847,رَقَّش,رقش
78848,ارْتَقَش,رقش
78849,ارتقش,رقش
78850,تَرَقَّش,رقش
78851,ترقش,رقش
78852,أَرْقَص,رقص
78853,أرقص,رقص
78854,رَقَّص,رقص
78855,تَرَقَّص,رقص
78856,ترقص,رقص
78857,رَقِط,رقط
78858,رَقَّطَ,رقط
78859,تَرَقَّطَ,رقط
78860,ترقط,رقط
78861,ارْقَطّ,رقط
78862,ارقط,رقط
78863,ارْقَاطّ,رقط
78864,ارقاط,رقط
78865,رَقَع,رقع
78866,رَقُع,رقع
78867,أَرْقَعَ,رقع
78868,رَاقَع,رقع
78869,راقع,رقع
78870,رَقَّع,رقع
78871,ارْتَقَعَ,رقع
78872,ارتقع,رقع
78873,تَرَقَّع,رقع
78874,ترقع,رقع
78875,اسْتَرْقَعَ,رقع
78876,استرقع,رقع
78877,أَرَقّ,رقق
78878,أرق,رقق
78879,رَقَّق,رقق
78880,تَرَاقّ,رقق
78881,تراق,رقق
78882,تَرَقَّق,رقق
78883,ترقق,رقق
78884,اسْتَرَقَّ,رقق
78885,استرق,رقق
78886,أَرْقَل,رقل
78887,أرقل,رقل
78888,رَقِم,رقم
78889,رَقَّم,رقم
78890,أَرْقَن,رقن
78891,أرقن,رقن
78892,رَقَّن,رقن
78893,ارْتَقَن,رقن
78894,ارتقن,رقن
78895,تَرَقَّن,رقن
78896,ترقن,رقن
78897,رَقَا,رقو
78898,رَقَى,رقي
78899,رقى,رقي
78900,رَقِي,رقي
78901,رَقَّى,رقي
78902,ارْتَقَى,رقي
78903,ارتقى,رقي
78904,تَرَاقَى,رقي
78905,تراقى,رقي
78906,تَرَقَّى,رقي
78907,ترقى,رقي
78908,اسْتَرْقَى,رقي
78909,استرقى,رقي
78910,رَكِب,ركب
78911,رَكَّب,ركب
78912,ارْتَكَب,ركب
78913,ارتكب,ركب
78914,تَرَاكَب,ركب
78915,تَرَكَّب,ركب
78916,تركب,ركب
78917,اسْتَرْكَب,ركب
78918,استركب,ركب
78919,رَكَح,ركح
78920,أَرْكَح,ركح
78921,أركح,ركح
78922,ارْتَكَح,ركح
78923,ارتكح,ركح
78924,تَرَكَّح,ركح
78925,تركح,ركح
78926,رَكَد,ركد
78927,ركد,ركد
78928,أَرْكَد,ركد
78929,أركد,ركد
78930,تَرَاكَد,ركد
78931,تراكد,ركد
78932,رَكَز,ركز
78933,أَرْكَز,ركز
78934,أركز,ركز
78935,رَكَّز,ركز
78936,ارْتَكَز,ركز
78937,ارتكز,ركز
78938,تَرَكَّز,ركز
78939,تركز,ركز
78940,رَكَس,ركس
78941,أَرْكَس,ركس
78942,أركس,ركس
78943,ارْتَكَس,ركس
78944,ارتكس,ركس
78945,تَرَاكَس,ركس
78946,تراكس,ركس
78947,رَكَض,ركض
78948,أَرْكَض,ركض
78949,أركض,ركض
78950,رَاكَض,ركض
78951,راكض,ركض
78952,ارْتَكَض,ركض
78953,ارتكض,ركض
78954,تَرَاكَض,ركض
78955,تراكض,ركض
78956,رَكَع,ركع
78957,أَرْكَع,ركع
78958,أركع,ركع
78959,تَرَكَّع,ركع
78960,تركع,ركع
78961,ارْتَكَف,ركف
78962,ارتكف,ركف
78963,أَرَكّ,ركك
78964,ركَّك,ركك
78965,ركك,ركك
78966,ارْتَكّ,ركك
78967,ارتك,ركك
78968,اسْتَرَكّ,ركك
78969,استرك,ركك
78970,رَكَل,ركل
78971,رَاكَل,ركل
78972,راكل,ركل
78973,تَرَاكَل,ركل
78974,تراكل,ركل
78975,تَرَكَّل,ركل
78976,تركل,ركل
78977,رَكَم,ركم
78978,ارْتَكَم,ركم
78979,ارتكم,ركم
78980,تَرَاكَم,ركم
78981,تراكم,ركم
78982,رَكَن,ركن
78983,رَكِن,ركن
78984,رَكُن,ركن
78985,تَرَكَّنَ,ركن
78986,تركن,ركن
78987,رَكَا,ركو
78988,ركا,ركو
78989,أَرْكَى,ركو
78990,أركى,ركو
78991,ارْتَكَى,ركو
78992,ارتكى,ركو
78993,رَمَأ,رمء
78994,رمأ,رمء
78995,أَرْمَأ,رمء
78996,أرمأ,رمء
78997,أَرْمَث,رمث
78998,أرمث,رمث
78999,رَمَّث,رمث
79000,اسْتَرْمَث,رمث
79001,استرمث,رمث
79002,رَمَج,رمج
79003,رَمَّج,رمج
79004,رَمَح,رمح
79005,رَامَح,رمح
79006,تَرَامَح,رمح
79007,ترامح,رمح
79008,أَرْمَخ,رمخ
79009,أرمخ,رمخ
79010,رَمَّد,رمد
79011,ارْمَدّ,رمد
79012,ارمد,رمد
79013,رَمُز,رمز
79014,تَرَامَز,رمز
79015,ترامز,رمز
79016,تَرَمَّز,رمز
79017,ترمز,رمز
79018,ارْتَمَز,رمز
79019,ارتمز,رمز
79020,رَمَس,رمس
79021,أَرْمَس,رمس
79022,أرمس,رمس
79023,ارْتَمَس,رمس
79024,ارتمس,رمس
79025,رَمِش,رمش
79026,أَرْمَض,رمض
79027,أرمض,رمض
79028,رَمَّض,رمض
79029,ارْتَمَض,رمض
79030,ارتمض,رمض
79031,تَرَمَّض,رمض
79032,ترمض,رمض
79033,رَمَط,رمط
79034,رَمِع,رمع
79035,أَرْمَع,رمع
79036,أرمع,رمع
79037,رَمَّع,رمع
79038,تَرَمَّع,رمع
79039,ترمع,رمع
79040,أَزْحَف,زحف
79041,أزحف,زحف
79042,زَاحَف,زحف
79043,زاحف,زحف
79044,زَحَّف,زحف
79045,تَزَاحَف,زحف
79046,تزاحف,زحف
79047,تَزَحَّف,زحف
79048,تزحف,زحف
79049,زَحَل,زحل
79050,أَزْحَل,زحل
79051,أزحل,زحل
79052,زَحَّل,زحل
79053,تَزَحَّل,زحل
79054,تزحل,زحل
79055,زَمَّر,زمر
79056,اسْتَزْمَر,زمر
79057,استزمر,زمر
79058,أَزْيَن,زين
79059,أزين,زين
79060,زَيَّن,زين
79061,ازْدَانَ,زين
79062,ازدان,زين
79063,تَزَيَّن,زين
79064,تزين,زين
79065,ازَّيَّن,زين
79066,ازين,زين
79067,زَيَّا,زيي
79068,زيا,زيي
79069,تَزَيَّا,زيي
79070,تزيا,زيي
79071,سَئِب,سءب
79072,سئب,سءب
79073,أَسْأَد,سءد
79074,أسأد,سءد
79075,سَئِر,سءر
79076,سئر,سءر
79077,أَسْأَر,سءر
79078,أسأر,سءر
79079,تَسَأَّر,سءر
79080,تسأر,سءر
79081,سَئِف,سءف
79082,سئف,سءف
79083,سَؤُف,سءف
79084,سؤف,سءف
79085,انْسَأَف,سءف
79086,انسأف,سءف
79087,سَأَل,سءل
79088,أَسْأَل,سءل
79089,أسأل,سءل
79090,سَاءَل,سءل
79091,ساءل,سءل
79092,تَسَاءَل,سءل
79093,تساءل,سءل
79094,أَسْأَم,سءم
79095,أسأم,سءم
79096,سَأَى,سءو
79097,سأى,سءو
79098,أَسْبَأ,سبء
79099,أسبأ,سبء
79100,رَمَغ,رمغ
79101,رَمَّغ,رمغ
79102,رَامَق,رمق
79103,رامق,رمق
79104,رَمَّق,رمق
79105,ارْمَقّ,رمق
79106,ارمق,رمق
79107,تَرَمَّق,رمق
79108,ترمق,رمق
79109,أَرْمَك,رمك
79110,أرمك,رمك
79111,ارْمَكّ,رمك
79112,ارمك,رمك
79113,اسْتَرْمَك,رمك
79114,استرمك,رمك
79115,رَمَّل,رمل
79116,ارْتَمَل,رمل
79117,ارتمل,رمل
79118,تَرَمَّل,رمل
79119,ترمل,رمل
79120,رَمَّ,رمم
79121,أَرَمَّ,رمم
79122,أرم,رمم
79123,رَمَّم,رمم
79124,ارْتَمَّ,رمم
79125,ارتم,رمم
79126,تَرَمَّم,رمم
79127,ترمم,رمم
79128,تَرَمَّمَ,رمم
79129,اسْتَرَمَّ,رمم
79130,استرم,رمم
79131,رَمِه,رمه
79132,رَمَى,رمي
79133,رمى,رمي
79134,أَرْمَى,رمي
79135,أرمى,رمي
79136,رَامَى,رمي
79137,رامى,رمي
79138,ارْتَمَى,رمي
79139,ارتمى,رمي
79140,تَرَامَى,رمي
79141,ترامى,رمي
79142,رَنَّح,رنح
79143,تَرَنَّح,رنح
79144,ترنح,رنح
79145,رَنَخ,رنخ
79146,رنخ,رنخ
79147,رَنَّخ,رنخ
79148,تَرَنَّخ,رنخ
79149,ترنخ,رنخ
79150,رَنَع,رنع
79151,رنع,رنع
79152,رَنَّع,رنع
79153,أَرْنَف,رنف
79154,أرنف,رنف
79155,أَرْنَق,رنق
79156,أرنق,رنق
79157,رَنَّق,رنق
79158,تَرَنَّق,رنق
79159,ترنق,رنق
79160,رَنَّم,رنم
79161,تَرَنَّم,رنم
79162,ترنم,رنم
79163,رَنّ,رنن
79164,رن,رنن
79165,أَرَنّ,رنن
79166,أرن,رنن
79167,رَنَّن,رنن
79168,أَرْنَى,رنو
79169,أرنى,رنو
79170,رَانَى,رنو
79171,رانى,رنو
79172,رَنَّى,رنو
79173,رنى,رنو
79174,تَرَنَّى,رنو
79175,ترنى,رنو
79176,رَهِب,رهب
79177,أَرْهَب,رهب
79178,أرهب,رهب
79179,رَهَّب,رهب
79180,تَرَهَّب,رهب
79181,ترهب,رهب
79182,اسْتَرْهَب,رهب
79183,استرهب,رهب
79184,أَرْهَج,رهج
79185,أرهج,رهج
79186,رَهَد,رهد
79187,رَهُد,رهد
79188,رَهَّد,رهد
79189,ارْتَهَز,رهز
79190,ارتهز,رهز
79191,رَهَس,رهس
79192,ارْتَهَس,رهس
79193,ارتهس,رهس
79194,تَرَهَّس,رهس
79195,ترهس,رهس
79196,رَهِش,رهش
79197,ارْتَهَش,رهش
79198,ارتهش,رهش
79199,رَهِص,رهص
79200,أَرْهَص,رهص
79201,أرهص,رهص
79202,رَاهَص,رهص
79203,راهص,رهص
79204,رَهَط,رهط
79205,رَهَّط,رهط
79206,ارْتَهَط,رهط
79207,ارتهط,رهط
79208,رَهُف,رهف
79209,أَرْهَف,رهف
79210,أرهف,رهف
79211,أَرْهَق,رهق
79212,أرهق,رهق
79213,رَاهَق,رهق
79214,راهق,رهق
79215,رَهَك,رهك
79216,ارْتَهَك,رهك
79217,ارتهك,رهك
79218,رَهَّل,رهل
79219,تَرَهَّل,رهل
79220,ترهل,رهل
79221,أَرْهَم,رهم
79222,أرهم,رهم
79223,رَهَنَ,رهن
79224,أَرْهَن,رهن
79225,أرهن,رهن
79226,رَاهَن,رهن
79227,ارْتَهَن,رهن
79228,ارتهن,رهن
79229,تَرَاهَن,رهن
79230,تراهن,رهن
79231,اسْتَرْهَن,رهن
79232,استرهن,رهن
79233,رَهَا,رهو
79234,رها,رهو
79235,أَرْهَى,رهو
79236,أرهى,رهو
79237,رَاهَى,رهو
79238,راهى,رهو
79239,ارْتَهَى,رهو
79240,ارتهى,رهو
79241,تَرَاهَى,رهو
79242,تراهى,رهو
79243,رَوَّأ,روء
79244,روأ,روء
79245,تَرَوَّأ,روء
79246,تروأ,روء
79247,أَرَاب,روب
79248,أراب,روب
79249,رَوَّب,روب
79250,رَاث,روث
79251,راث,روث
79252,رَاج,روج
79253,راج,روج
79254,رَوَّج,روج
79255,رَاحَ,روح
79256,رَوِح,روح
79257,أَرَاحَ,روح
79258,أراح,روح
79259,رَاوَح,روح
79260,راوح,روح
79261,رَوَّحَ,روح
79262,ارْتَاحَ,روح
79263,ارتاح,روح
79264,ارْتَوَح,روح
79265,ارتوح,روح
79266,تَرَاوَح,روح
79267,تراوح,روح
79268,تَرَوَّحَ,روح
79269,تروح,روح
79270,اسْتَرَاحَ,روح
79271,استراح,روح
79272,اسْتَرْوَح,روح
79273,استروح,روح
79274,أَرَاد,رود
79275,أراد,رود
79276,أَرْوَد,رود
79277,أرود,رود
79278,رَاوَدَ,رود
79279,راود,رود
79280,ارْتَاد,رود
79281,ارتاد,رود
79282,اسْتَرَاد,رود
79283,استراد,رود
79284,رَاوَز,روز
79285,راوز,روز
79286,رَوَّزَ,روز
79287,رَاس,روس
79288,راس,روس
79289,رَاش,روش
79290,راش,روش
79291,رَوِش,روش
79292,رَاض,روض
79293,راض,روض
79294,أَرَاض,روض
79295,أراض,روض
79296,أَرْوَض,روض
79297,أروض,روض
79298,رَاوَض,روض
79299,راوض,روض
79300,رَوَّض,روض
79301,ارْتَاض,روض
79302,ارتاض,روض
79303,تَرَوَاض,روض
79304,ترواض,روض
79305,اسْتَرَاض,روض
79306,استراض,روض
79307,اسْتَرْوَض,روض
79308,استروض,روض
79309,رَاع,روع
79310,راع,روع
79311,رَوِع,روع
79312,أَرَاع,روع
79313,أراع,روع
79314,رَوَّع,روع
79315,ارْتَاع,روع
79316,ارتاع,روع
79317,تَرَوَّع,روع
79318,تروع,روع
79319,رَاغ,روغ
79320,راغ,روغ
79321,أَرَاغ,روغ
79322,أراغ,روغ
79323,رَاوَغ,روغ
79324,راوغ,روغ
79325,رَوَّغ,روغ
79326,ارْتَاغ,روغ
79327,ارتاغ,روغ
79328,تَرَاوَغ,روغ
79329,تراوغ,روغ
79330,تَرَوَّغ,روغ
79331,تروغ,روغ
79332,رَاق,روق
79333,راق,روق
79334,رَوِق,روق
79335,رَاوَق,روق
79336,راوق,روق
79337,رَوَّق,روق
79338,تَرَوَّق,روق
79339,تروق,روق
79340,رَوَّل,رول
79341,رول,رول
79342,تَرَوَّل,رول
79343,ترول,رول
79344,رَام,روم
79345,رام,روم
79346,رَوَّم,روم
79347,تَرَوَّم,روم
79348,تروم,روم
79349,رَانَ,رون
79350,ران,رون
79351,رَوَى,روي
79352,رَوِي,روي
79353,رَوَّى,روي
79354,ارْتَوَى,روي
79355,ارتوى,روي
79356,تَرَوَّى,روي
79357,تروى,روي
79358,رَاب,ريب
79359,راب,ريب
79360,ارْتَاب,ريب
79361,ارتاب,ريب
79362,تَرَيَّب,ريب
79363,تريب,ريب
79364,اسْتَرَاب,ريب
79365,استراب,ريب
79366,رَاث,ريث
79367,راث,ريث
79368,أَرَاث,ريث
79369,أراث,ريث
79370,رَيَّث,ريث
79371,تَرَيَّث,ريث
79372,تريث,ريث
79373,اسْتَرَاث,ريث
79374,استراث,ريث
79375,رَاخ,ريخ
79376,راخ,ريخ
79377,رَيَّخ,ريخ
79378,رَار,رير
79379,رار,رير
79380,أَرَار,رير
79381,أرار,رير
79382,رَاس,ريس
79383,راس,ريس
79384,رَاش,ريش
79385,راش,ريش
79386,رَيَّش,ريش
79387,ارْتَاش,ريش
79388,ارتاش,ريش
79389,تَرَيَّش,ريش
79390,تريش,ريش
79391,رَاع,ريع
79392,راع,ريع
79393,رَيَّع,ريع
79394,تَرَيَّع,ريع
79395,تريع,ريع
79396,اسْتَرَاع,ريع
79397,استراع,ريع
79398,رَيَّغ,ريغ
79399,تَرَيَّغ,ريغ
79400,تريغ,ريغ
79401,رَاف,ريف
79402,راف,ريف
79403,أَرْيَف,ريف
79404,أريف,ريف
79405,أَرَاف,ريف
79406,أراف,ريف
79407,رَايَف,ريف
79408,رايف,ريف
79409,تَرَيَّف,ريف
